sequence,label
"[0.8809796734412116, 0.8809796734412116, 0.8809796734412115, 0.8809796734412116]",1
"[0.9090880583641711, 0.9090880583641711, 0.9090880583641711, 0.9090880583641712]",1
"[0.5525007378996518, 0.5525007378996517, 0.5525007378996517, 0.5525007378996518]",1
"[0.9349988984499502, 0.9349988984499502, 0.9349988984499501, 0.9349988984499502]",1
"[0.11765936037586319, 0.1176593603758632, 0.11765936037586319, 0.1176593603758632]",0
"[0.44138869278975185, 0.44138869278975185, 0.4413886927897519, 0.44138869278975185]",1
"[0.7283190901766734, 0.7283190901766734, 0.7283190901766734, 0.7283190901766734]",1
"[0.7900812544834988, 0.7900812544834986, 0.7900812544834986, 0.7900812544834988]",0
"[0.7141036123678267, 0.7141036123678267, 0.7141036123678267, 0.7141036123678268]",1
"[0.25305177606854373, 0.25305177606854373, 0.25305177606854373, 0.25305177606854373]",0
"[0.7971748128497896, 0.7971748128497896, 0.7971748128497895, 0.7971748128497896]",0
"[0.8887887642187305, 0.8887887642187305, 0.8887887642187304, 0.8887887642187305]",1
"[0.10225578737730362, 0.10225578737730362, 0.10225578737730362, 0.10225578737730362]",0
"[0.8880694308385185, 0.8880694308385185, 0.8880694308385185, 0.8880694308385186]",1
"[0.3112776504047082, 0.3112776504047081, 0.3112776504047082, 0.3112776504047082]",0
"[0.43317172880203253, 0.4331717288020325, 0.43317172880203253, 0.4331717288020325]",1
"[0.7724134004038675, 0.7724134004038675, 0.7724134004038675, 0.7724134004038676]",0
"[0.6460587387127668, 0.6460587387127668, 0.6460587387127666, 0.6460587387127668]",1
"[0.14315889176024482, 0.14315889176024482, 0.14315889176024482, 0.1431588917602448]",0
"[0.5855307928923634, 0.5855307928923634, 0.5855307928923633, 0.5855307928923634]",1
"[0.23695752314826657, 0.2369575231482666, 0.2369575231482666, 0.23695752314826657]",0
"[0.5709058337710539, 0.5709058337710539, 0.5709058337710539, 0.5709058337710539]",1
"[0.6992695268568427, 0.6992695268568427, 0.6992695268568427, 0.6992695268568428]",1
"[0.34979791271250155, 0.34979791271250155, 0.34979791271250155, 0.34979791271250155]",0
"[0.9236624353597712, 0.9236624353597711, 0.9236624353597711, 0.9236624353597712]",1
"[0.7077660813515544, 0.7077660813515544, 0.7077660813515543, 0.7077660813515544]",1
"[0.6323090257955684, 0.6323090257955684, 0.6323090257955684, 0.6323090257955684]",1
"[0.613332980525443, 0.6133329805254429, 0.6133329805254429, 0.613332980525443]",1
"[0.9162859971864058, 0.9162859971864057, 0.9162859971864057, 0.9162859971864058]",1
"[0.642097909744822, 0.642097909744822, 0.6420979097448218, 0.642097909744822]",1
"[0.4950742365790343, 0.4950742365790343, 0.4950742365790343, 0.4950742365790343]",1
"[0.9706766207222104, 0.9706766207222104, 0.9706766207222103, 0.9706766207222104]",1
"[0.3683626492812294, 0.3683626492812294, 0.36836264928122947, 0.3683626492812294]",0
"[0.27362495926750063, 0.27362495926750063, 0.27362495926750063, 0.27362495926750063]",0
"[0.9227995423048578, 0.9227995423048578, 0.9227995423048578, 0.9227995423048578]",1
"[0.5224538587948794, 0.5224538587948794, 0.5224538587948794, 0.5224538587948794]",1
"[0.18139824784101305, 0.18139824784101308, 0.18139824784101308, 0.18139824784101305]",0
"[0.549329560238122, 0.5493295602381219, 0.5493295602381219, 0.549329560238122]",1
"[0.521264740267363, 0.521264740267363, 0.521264740267363, 0.5212647402673631]",1
"[0.3211262534243441, 0.3211262534243441, 0.32112625342434414, 0.3211262534243441]",0
"[0.4283076580314986, 0.42830765803149856, 0.4283076580314986, 0.4283076580314986]",1
"[0.47046683647251947, 0.47046683647251947, 0.47046683647251947, 0.47046683647251947]",1
"[0.41140292157095215, 0.41140292157095215, 0.41140292157095215, 0.41140292157095215]",1
"[0.7355206837767773, 0.7355206837767773, 0.7355206837767772, 0.7355206837767773]",1
"[0.8096263486678553, 0.8096263486678553, 0.8096263486678553, 0.8096263486678554]",0
"[0.5099181899902651, 0.5099181899902651, 0.5099181899902651, 0.5099181899902652]",1
"[0.6246005145050093, 0.6246005145050093, 0.6246005145050092, 0.6246005145050093]",1
"[0.9956460631244461, 0.9956460631244461, 0.9956460631244461, 0.9956460631244463]",1
"[0.879359656602919, 0.879359656602919, 0.8793596566029189, 0.879359656602919]",1
"[0.80984161508435, 0.80984161508435, 0.80984161508435, 0.80984161508435]",0
"[0.22751496594989648, 0.2275149659498965, 0.2275149659498965, 0.22751496594989648]",0
"[0.8470707174665196, 0.8470707174665196, 0.8470707174665196, 0.8470707174665196]",0
"[0.31250097765308, 0.31250097765308, 0.31250097765308, 0.31250097765308]",0
"[0.07258483872415505, 0.07258483872415505, 0.07258483872415505, 0.07258483872415505]",0
"[0.5388850822346949, 0.5388850822346949, 0.5388850822346949, 0.5388850822346949]",1
"[0.1568808283656374, 0.15688082836563744, 0.15688082836563744, 0.1568808283656374]",0
"[0.21868429166238448, 0.21868429166238448, 0.21868429166238448, 0.21868429166238446]",0
"[0.8419264714245345, 0.8419264714245344, 0.8419264714245344, 0.8419264714245345]",0
"[0.49175825661832756, 0.49175825661832756, 0.49175825661832756, 0.49175825661832756]",1
"[0.18419758840213257, 0.18419758840213257, 0.18419758840213257, 0.18419758840213254]",0
"[0.6667979219225417, 0.6667979219225417, 0.6667979219225417, 0.6667979219225418]",1
"[0.8491835445526924, 0.8491835445526924, 0.8491835445526924, 0.8491835445526925]",0
"[0.5917610196303966, 0.5917610196303966, 0.5917610196303966, 0.5917610196303967]",1
"[0.7411350073482964, 0.7411350073482963, 0.7411350073482963, 0.7411350073482964]",1
"[0.021166938411583833, 0.021166938411583833, 0.021166938411583833, 0.021166938411583833]",0
"[0.7591987469667171, 0.7591987469667171, 0.7591987469667171, 0.7591987469667171]",0
"[0.9195971528403252, 0.9195971528403252, 0.9195971528403252, 0.9195971528403253]",1
"[0.12119601582431103, 0.12119601582431103, 0.12119601582431101, 0.12119601582431103]",0
"[0.1292102127358483, 0.1292102127358483, 0.1292102127358483, 0.1292102127358483]",0
"[0.9913997960049185, 0.9913997960049183, 0.9913997960049183, 0.9913997960049185]",1
"[0.9050572769478101, 0.9050572769478101, 0.9050572769478101, 0.9050572769478102]",1
"[0.7207592552498325, 0.7207592552498325, 0.7207592552498325, 0.7207592552498325]",1
"[0.016640861498391675, 0.01664086149839168, 0.01664086149839168, 0.01664086149839168]",0
"[0.6850903044444584, 0.6850903044444584, 0.6850903044444583, 0.6850903044444584]",1
"[0.5447570676459912, 0.5447570676459912, 0.5447570676459911, 0.5447570676459912]",1
"[0.7576509485391195, 0.7576509485391194, 0.7576509485391194, 0.7576509485391195]",0
"[0.8817714445187907, 0.8817714445187906, 0.8817714445187906, 0.8817714445187907]",1
"[0.5325425807205204, 0.5325425807205204, 0.5325425807205204, 0.5325425807205205]",1
"[0.3476752908216394, 0.34767529082163934, 0.3476752908216394, 0.34767529082163934]",0
"[0.2177107319335924, 0.2177107319335924, 0.2177107319335924, 0.21771073193359236]",0
"[0.8591955892386381, 0.859195589238638, 0.859195589238638, 0.8591955892386381]",0
"[0.055310384934362376, 0.055310384934362376, 0.05531038493436238, 0.05531038493436238]",0
"[0.01906726852574009, 0.01906726852574009, 0.01906726852574009, 0.01906726852574009]",0
"[0.5191397062231072, 0.5191397062231072, 0.5191397062231071, 0.5191397062231072]",1
"[0.7266987809561513, 0.7266987809561513, 0.7266987809561513, 0.7266987809561513]",1
"[0.43428950606554245, 0.4342895060655424, 0.43428950606554245, 0.4342895060655424]",1
"[0.903293481148144, 0.903293481148144, 0.903293481148144, 0.9032934811481441]",1
"[0.6812001588805034, 0.6812001588805034, 0.6812001588805034, 0.6812001588805036]",1
"[0.12639493734321916, 0.12639493734321916, 0.12639493734321916, 0.12639493734321916]",0
"[0.5330833416540443, 0.5330833416540443, 0.5330833416540443, 0.5330833416540443]",1
"[0.8408826668650967, 0.8408826668650967, 0.8408826668650966, 0.8408826668650967]",0
"[0.46729697453102254, 0.46729697453102254, 0.46729697453102254, 0.46729697453102254]",1
"[0.803215648998642, 0.803215648998642, 0.803215648998642, 0.8032156489986421]",0
"[0.9339553131771846, 0.9339553131771846, 0.9339553131771846, 0.9339553131771846]",1
"[0.42910045244688105, 0.42910045244688105, 0.4291004524468811, 0.42910045244688105]",1
"[0.43436165138068006, 0.43436165138068, 0.43436165138068006, 0.43436165138068]",1
"[0.11773143259544343, 0.11773143259544343, 0.11773143259544341, 0.11773143259544343]",0
"[0.8873860604725393, 0.8873860604725393, 0.8873860604725393, 0.8873860604725394]",1
"[0.643790437376039, 0.643790437376039, 0.643790437376039, 0.6437904373760391]",1
"[0.8183363421901271, 0.8183363421901271, 0.818336342190127, 0.8183363421901271]",0
"[0.18794600168032066, 0.18794600168032066, 0.18794600168032066, 0.18794600168032066]",0
"[0.659272588098786, 0.659272588098786, 0.659272588098786, 0.6592725880987861]",1
"[0.5153574497018505, 0.5153574497018505, 0.5153574497018505, 0.5153574497018506]",1
"[0.27935104594625926, 0.27935104594625926, 0.27935104594625926, 0.014699662780955565]",0
"[0.5772451190807034, 0.5772451190807034, 0.5772451190807034, 0.5772451190807035]",1
"[0.6236662070905322, 0.6236662070905321, 0.6236662070905321, 0.6236662070905322]",1
"[0.29611799728113763, 0.29611799728113763, 0.29611799728113763, 0.29611799728113763]",0
"[0.33287658356042904, 0.332876583560429, 0.33287658356042904, 0.33287658356042904]",0
"[0.7120503581609215, 0.7120503581609215, 0.7120503581609215, 0.7120503581609217]",1
"[0.3168908044473091, 0.3168908044473091, 0.31689080444730916, 0.3168908044473091]",0
"[0.14882160459075186, 0.14882160459075186, 0.14882160459075186, 0.14882160459075183]",0
"[0.16582779768494674, 0.16582779768494674, 0.16582779768494674, 0.16582779768494674]",0
"[0.35554110375168796, 0.3555411037516879, 0.35554110375168796, 0.3555411037516879]",0
"[0.9495016417993144, 0.9495016417993143, 0.9495016417993143, 0.9495016417993144]",1
"[0.7363849656472808, 0.7363849656472808, 0.7363849656472808, 0.736384965647281]",1
"[0.6759442959223936, 0.6759442959223935, 0.6759442959223935, 0.6759442959223936]",1
"[0.20033123982783949, 0.20033123982783949, 0.20033123982783949, 0.20033123982783949]",0
"[0.33143769751333296, 0.33143769751333296, 0.33143769751333296, 0.33143769751333296]",0
"[0.0835580168941376, 0.08355801689413761, 0.0835580168941376, 0.0835580168941376]",0
"[0.5014157878509629, 0.5014157878509627, 0.5014157878509627, 0.5014157878509629]",1
"[0.3651578476633031, 0.3651578476633031, 0.36515784766330317, 0.3651578476633031]",0
"[0.8868466152590484, 0.8868466152590484, 0.8868466152590484, 0.8868466152590485]",1
"[0.3402992912216183, 0.3402992912216182, 0.3402992912216183, 0.3402992912216182]",0
"[0.1909666024936403, 0.1909666024936403, 0.19096660249364034, 0.1909666024936403]",0
"[0.20628129129442144, 0.20628129129442144, 0.20628129129442144, 0.20628129129442144]",0
"[0.11726208602148336, 0.11726208602148337, 0.11726208602148336, 0.11726208602148336]",0
"[0.11412402064744828, 0.11412402064744828, 0.11412402064744828, 0.11412402064744828]",0
"[0.8534606579974361, 0.8534606579974361, 0.853460657997436, 0.8534606579974361]",0
"[0.1302923924629124, 0.1302923924629124, 0.1302923924629124, 0.13029239246291238]",0
"[0.8170865543499823, 0.8170865543499823, 0.8170865543499823, 0.8170865543499825]",0
"[0.5746516156091761, 0.5746516156091761, 0.5746516156091761, 0.5746516156091762]",1
"[0.6199222526413445, 0.6199222526413445, 0.6199222526413445, 0.6199222526413445]",1
"[0.4338931088578512, 0.43389310885785115, 0.4338931088578512, 0.4338931088578512]",1
"[0.12635890123342905, 0.12635890123342905, 0.12635890123342905, 0.12635890123342905]",0
"[0.7494816428548142, 0.7494816428548142, 0.7494816428548141, 0.7494816428548142]",1
"[0.4728447080497652, 0.47284470804976514, 0.4728447080497652, 0.4728447080497652]",1
"[0.03253446711365087, 0.03253446711365087, 0.03253446711365088, 0.03253446711365087]",0
"[0.16903252620731565, 0.16903252620731565, 0.16903252620731568, 0.16903252620731565]",0
"[0.99255105103371, 0.99255105103371, 0.99255105103371, 0.9925510510337101]",1
"[0.10258018546097201, 0.10258018546097201, 0.102580185460972, 0.10258018546097201]",0
"[0.5891318455268661, 0.5891318455268661, 0.5891318455268661, 0.5891318455268663]",1
"[0.4674414113524125, 0.4674414113524125, 0.4674414113524125, 0.4674414113524125]",1
"[0.32757583993008554, 0.32757583993008554, 0.32757583993008554, 0.32757583993008554]",0
"[0.3428110007644333, 0.3428110007644333, 0.3428110007644333, 0.3428110007644333]",0
"[0.8070800649263978, 0.8070800649263978, 0.8070800649263978, 0.8070800649263979]",0
"[0.9876578882313375, 0.9876578882313374, 0.9876578882313374, 0.9876578882313375]",1
"[0.10557783426927321, 0.10557783426927321, 0.10557783426927321, 0.10557783426927321]",0
"[0.7465652032107661, 0.7465652032107661, 0.7465652032107661, 0.7465652032107662]",1
"[0.325989373952632, 0.325989373952632, 0.325989373952632, 0.325989373952632]",0
"[0.621757755182804, 0.6217577551828039, 0.6217577551828039, 0.621757755182804]",1
"[0.351652858672225, 0.351652858672225, 0.35165285867222507, 0.351652858672225]",0
"[0.18880275470841376, 0.1888027547084138, 0.1888027547084138, 0.18880275470841376]",0
"[0.4609570313613565, 0.46095703136135646, 0.4609570313613565, 0.46095703136135646]",1
"[0.2037926068521822, 0.2037926068521822, 0.20379260685218223, 0.2037926068521822]",0
"[0.7264107113645025, 0.7264107113645025, 0.7264107113645024, 0.7264107113645025]",1
"[0.8275215299309495, 0.8275215299309495, 0.8275215299309495, 0.8275215299309495]",0
"[0.5189594525785992, 0.5189594525785992, 0.5189594525785992, 0.5189594525785993]",1
"[0.5584428219504789, 0.5584428219504789, 0.5584428219504789, 0.5584428219504789]",1
"[0.9150619389824601, 0.91506193898246, 0.91506193898246, 0.9150619389824601]",1
"[0.31558699899025794, 0.31558699899025794, 0.31558699899025794, 0.31558699899025794]",0
"[0.8533526227636231, 0.8533526227636231, 0.8533526227636231, 0.8533526227636231]",0
"[0.711474584455411, 0.711474584455411, 0.711474584455411, 0.7114745844554111]",1
"[0.49064142959706364, 0.49064142959706364, 0.49064142959706364, 0.49064142959706364]",1
"[0.7934142657090758, 0.7934142657090758, 0.7934142657090758, 0.7934142657090759]",0
"[0.07966516679455952, 0.07966516679455952, 0.07966516679455952, 0.07966516679455952]",0
"[0.30405361646848755, 0.3040536164684875, 0.30405361646848755, 0.30405361646848755]",0
"[0.2829170858087753, 0.2829170858087753, 0.2829170858087753, 0.2829170858087753]",0
"[0.9168255885910115, 0.9168255885910115, 0.9168255885910114, 0.9168255885910115]",1
"[0.07370393170769787, 0.07370276217877975, 0.07370276217877973, 0.07370137336318945]",0
"[0.5015596399078938, 0.5015596399078937, 0.5015596399078937, 0.5015596399078938]",1
"[0.8872780252387263, 0.8872780252387263, 0.8872780252387263, 0.8872780252387265]",1
"[0.26679907683234844, 0.26679907683234844, 0.2667990768323485, 0.26679907683234844]",0
"[0.31178113260396634, 0.31178113260396634, 0.3117811326039664, 0.31178113260396634]",0
"[0.6264379906265181, 0.6264379906265181, 0.6264379906265181, 0.6264379906265182]",1
"[0.5285083638129625, 0.5285083638129625, 0.5285083638129624, 0.5285083638129625]",1
"[0.7939542225914684, 0.7939542225914684, 0.7939542225914684, 0.7939542225914685]",0
"[0.17324875105275875, 0.17324875105275875, 0.17324875105275878, 0.17324875105275875]",0
"[0.3091864596035209, 0.30918645960352087, 0.3091864596035209, 0.3091864596035209]",0
"[0.44383929444659426, 0.4438392944465942, 0.44383929444659426, 0.44383929444659426]",1
"[0.31339047749088095, 0.31339047749088095, 0.31339047749088095, 0.31339047749088095]",0
"[0.6058430249514609, 0.6058430249514608, 0.6058430249514608, 0.6058430249514609]",1
"[0.48502125838095383, 0.48502125838095383, 0.48502125838095383, 0.48502125838095383]",1
"[0.8146398998532387, 0.8146398998532387, 0.8146398998532387, 0.8146398998532387]",0
"[0.9464063373263487, 0.9464063373263486, 0.9464063373263486, 0.9464063373263487]",1
"[0.7913765808558934, 0.7913765808558934, 0.7913765808558934, 0.7913765808558935]",0
"[0.673568544116312, 0.673568544116312, 0.673568544116312, 0.673568544116312]",1
"[0.8616883670320908, 0.8616883670320908, 0.8616883670320907, 0.8616883670320908]",0
"[0.26819600602950633, 0.26819600602950633, 0.26819600602950633, 0.26819600602950633]",0
"[0.36260023411045117, 0.36260023411045117, 0.36260023411045117, 0.36260023411045117]",0
"[0.9507952869738892, 0.9507952869738892, 0.9507952869738892, 0.9507952869738893]",1
"[0.3746394378893161, 0.37463943788931603, 0.3746394378893161, 0.37463943788931603]",0
"[0.14132762876111363, 0.14132762876111363, 0.14132762876111363, 0.1413276287611136]",0
"[0.5465927894741227, 0.5465927894741227, 0.5465927894741227, 0.5465927894741228]",1
"[0.5472404161125414, 0.5472404161125414, 0.5472404161125414, 0.5472404161125415]",1
"[0.8013838012350517, 0.8013838012350517, 0.8013838012350517, 0.8013838012350518]",0
"[0.2325211344839841, 0.2325211344839841, 0.2325211344839841, 0.2325211344839841]",0
"[0.7963458361335023, 0.7963458361335023, 0.7963458361335022, 0.7963458361335023]",0
"[0.6871774749899895, 0.6871774749899895, 0.6871774749899895, 0.6871774749899896]",1
"[0.8606803062002136, 0.8606803062002136, 0.8606803062002136, 0.8606803062002137]",0
"[0.6838656614760537, 0.6838656614760537, 0.6838656614760537, 0.6838656614760537]",1
"[0.5701131855467861, 0.5701131855467861, 0.5701131855467861, 0.5701131855467862]",1
"[0.7619195828992066, 0.7619195828992066, 0.7619195828992066, 0.7619195828992067]",0
"[0.8096624578732029, 0.8096624578732028, 0.8096624578732028, 0.8096624578732029]",0
"[0.5464124627340574, 0.5464124627340574, 0.5464124627340574, 0.5464124627340575]",1
