sequence,label
"[0.005187827749334301, 0.005188941969452284, 0.08062748882867131, 0.8083030204700232]",0
"[0.039050552159725506, 0.039051628452554464, 0.039066850050112574, 0.1837925944130889]",0
"[0.09893497766816399, 0.09893598688860128, 0.09895025990699413, 0.17680119529804209]",0
"[0.736101284164573, 0.7361015797392217, 0.7361057599383546, 0.7361012841645731]",1
"[0.6706666205853542, 0.6706669894488314, 0.6706722061438148, 0.6706666205853543]",1
"[0.8661445077955819, 0.8661446577178352, 0.8661467780108827, 0.8661445077955822]",1
"[0.45971757275647207, 0.45971705785870304, 0.4597256160390968, 0.4597164527245737]",1
"[0.04610403304286106, 0.04610510143557528, 0.06399897726821813, 0.10324710047742162]",0
"[0.005775364482380458, 0.005776478044439296, 0.005792226726451889, 0.09875497254161801]",0
"[0.3648335904606563, 0.36483430186649907, 0.36484436300706186, 0.36483359046065633]",1
"[0.004846858038516937, 0.004847972640531445, 0.048456718221393906, 0.14902904434718303]",0
"[0.007918945531568739, 0.03282217801479048, 0.03584921298293356, 0.139807341713092]",0
"[0.06274418695444446, 0.014901047692664872, 0.014916651839829195, 0.8011362563605814]",0
"[0.09887337591374602, 0.09271629671787822, 0.09273066825729832, 0.0988452151117264]",0
"[0.02518167717416592, 0.03405261167945555, 0.10963678301574034, 0.1259250263447503]",0
"[0.8946918808247658, 0.8946919987730866, 0.8946936668710423, 0.894691880824766]",1
"[0.043568120820080956, 0.04356919205309458, 0.07764537447471395, 0.10785475170332853]",0
"[0.02354963069348215, 0.07901464184060077, 0.04456723341452894, 0.12265597324211797]",0
"[0.08633989896032239, 0.04323830299997008, 0.04325345827983938, 0.7917070278161524]",0
"[0.019410152801151777, 0.043509190411449655, 0.007341204570676655, 0.17608677495135064]",0
"[0.309355690450064, 0.3093564639928549, 0.30936740391249307, 0.30935569045006406]",1
"[0.8746428298277935, 0.8746429702316657, 0.8746449559098921, 0.8746428298277937]",1
"[0.8544523348024952, 0.8544524978203405, 0.8544548033193343, 0.8544523348024954]",1
"[0.2550856648397346, 0.2550864991666172, 0.2550982987324014, 0.25508566483973466]",1
"[0.2851455609455757, 0.2851463616044535, 0.2851576850165314, 0.28514556094557575]",1
"[0.8995016178060751, 0.8995017303673429, 0.8995033222782727, 0.8995016178060753]",1
"[0.21006982278855302, 0.21007070753455814, 0.21008322015869624, 0.21006982278855305]",1
"[0.840024083885909, 0.8400242630638375, 0.8400267971087028, 0.8400240838859092]",1
"[0.7662794236379852, 0.7662796854121929, 0.766283387584625, 0.7662794236379854]",1
"[0.7612660008557044, 0.7612662682450992, 0.7612700498309741, 0.7612660008557045]",1
"[0.32058369022349753, 0.3205844511905846, 0.3205952132568567, 0.3205836902234976]",1
"[0.3028051038893588, 0.30280588476900727, 0.30281692845101577, 0.30280510388935883]",1
"[0.6925677243287889, 0.6925680686623586, 0.6925729384402509, 0.692567724328789]",1
"[0.5187429337987546, 0.5187434728214165, 0.5187510960126261, 0.5187429337987547]",1
"[0.06526265868051923, 0.06526370561498564, 0.06527851200845834, 0.06526265868051924]",0
"[0.9282486765223074, 0.9282487568859885, 0.9282498934387725, 0.9282486765223076]",1
"[0.4693813679813601, 0.4693819622904883, 0.46939036737703216, 0.4693813679813602]",1
"[0.005338392037405226, 0.005339506088886592, 0.005355261692614699, 0.7827683732432702]",0
"[0.25040185144472915, 0.25040269101762624, 0.2504145647757862, 0.2504018514447292]",1
"[0.5507257646697777, 0.550726267870689, 0.5507333844485889, 0.5507257646697779]",1
"[0.29201407656090045, 0.29201486952683026, 0.2920260841404893, 0.2920140765609005]",1
"[0.005912488387669281, 0.005913601796145143, 0.0059293483060924865, 0.11950964363465075]",0
"[0.04286602082427307, 0.04286709284366021, 0.049179766550910664, 0.18494750730500806]",0
"[0.10145888954917437, 0.10145989594275301, 0.10147412898196587, 0.10145472943069421]",0
"[0.01260835908606677, 0.012609464994962263, 0.05089994636738215, 0.790199304876203]",0
"[0.058109814967530274, 0.04865605122956164, 0.04867112069131036, 0.1486323930505541]",0
"[0.04255097185167833, 0.001190112561479682, 0.0012059338923584401, 0.7938733295124247]",0
"[0.8133084430244573, 0.8133086521247223, 0.8133116093497398, 0.8133084430244575]",1
"[0.8141057457316384, 0.8141059539388998, 0.8141088985345112, 0.8141057457316386]",1
"[0.9514230965297892, 0.9514231509374098, 0.951423920403563, 0.9514230965297894]",1
"[0.2889319087807621, 0.28893270519881425, 0.28894396863451866, 0.28893190878076214]",1
"[0.04579890435279597, 0.00432619836478726, 0.004341970019494625, 0.7823667618053765]",0
"[0.060645727190310375, 0.07847734714021777, 0.047747430050394175, 0.07846127457709996]",0
"[0.9633013548225853, 0.9633013959261927, 0.9633019772387779, 0.9633013548225855]",1
"[0.6177060722689381, 0.6177065004498524, 0.6177125560486457, 0.6177060722689383]",1
"[0.5792184161404916, 0.5792188874287602, 0.579225552678367, 0.5792184161404917]",1
"[0.06552058602629003, 0.19007208037211898, 0.19049931455210364, 0.47644204906955756]",1
"[0.04969261524568219, 0.03699029205439061, 0.03700554630389342, 0.06403222363772922]",0
"[0.026297388949637283, 0.0660627674773182, 0.140200015104174, 0.17010276452673373]",0
"[0.3324144271628856, 0.3324151748791847, 0.3324257495446348, 0.3324144271628856]",1
"[0.386315162255821, 0.3863158496016451, 0.3863255704705718, 0.38631516225582113]",1
"[0.02587721698313968, 0.025878308030507717, 0.11447987880820387, 0.17625653978625314]",0
"[0.7973798293775406, 0.797380056318341, 0.7973832658552227, 0.7973711891314667]",0
"[0.004538689261870179, 0.004539804209043159, 0.008430017113797152, 0.8056695054675159]",0
"[0.7387863206344116, 0.7387866132017373, 0.73879075086945, 0.7387863206344117]",1
"[0.030407906017163366, 0.03040899199002085, 0.036298018153169125, 0.05728851157680972]",0
"[0.4915714399546099, 0.4915720094101775, 0.49158006300232576, 0.49157143995461]",1
"[0.34725596985002133, 0.3472567009433378, 0.34726704051630675, 0.3472559698500214]",1
"[0.062229772303915215, 0.062230822635307305, 0.062245677070199845, 0.1156228129377125]",0
"[0.42163712822541183, 0.42163777600955166, 0.4216469373727185, 0.42163712822541194]",1
"[0.25670987109712884, 0.25671070360485065, 0.25672247744294013, 0.2567098710971289]",1
"[0.012284829871954752, 0.012285936143212878, 0.009746832283507907, 0.782069153329487]",0
"[0.1667759497790497, 0.09780443592936704, 0.09781872687173356, 0.7821601959223801]",0
"[0.4562099528594574, 0.4562105619209742, 0.45621917564490344, 0.45620995285945753]",1
"[0.03336351019277029, 0.02684857457700043, 0.02686398947315873, 0.14777828872566293]",0
"[0.00020272577363003298, 0.00020384557721499262, 0.00021968253074275415, 0.18184757901905046]",0
"[0.7382810262436273, 0.7382813193768982, 0.7382854650485574, 0.7382810262436275]",1
"[0.49703351551452185, 0.4970340788523974, 0.49704204592436907, 0.49703351551452196]",1
"[0.04454206855811253, 0.04454313870027484, 0.04682101937814324, 0.04680485300221351]",0
"[0.03225819871349936, 0.03225928261397232, 0.04669733795333322, 0.13542369686688677]",0
"[0.8933681631252858, 0.8933682825562108, 0.8933699716220731, 0.893368163125286]",1
"[0.8798634585112983, 0.8798635930679064, 0.8798654960505146, 0.8798634585112985]",1
"[0.8572020131133334, 0.8572021730514549, 0.8572044349950911, 0.8572020131133337]",1
"[0.2236937307974531, 0.22369460028426377, 0.22370689710345462, 0.22369373079745314]",1
"[0.023222261370003817, 0.07161987951990367, 0.029992345511820295, 0.7910452489686908]",0
"[0.8183711472102725, 0.8183713506401536, 0.8183742276711028, 0.8183711472102727]",1
"[0.9372510129088476, 0.9372510831896362, 0.9372520771439288, 0.9372510129088478]",1
"[0.4619382760021005, 0.4619388786477198, 0.46194740163406683, 0.46193827600210063]",1
"[0.8667662855038111, 0.8667664347296543, 0.8667685451736404, 0.8667662855038113]",1
"[0.39959586049010676, 0.39959653296114184, 0.39960604346162065, 0.39959586049010687]",1
"[0.0751110991641042, 0.007599087911045246, 0.007614807722584964, 0.07508693847600781]",0
"[0.9489132650497886, 0.9489133222684973, 0.9489141314907948, 0.9489132650497888]",1
"[0.6759650114835271, 0.675965374412644, 0.6759705071802428, 0.6759650114835272]",1
"[0.030477187990313962, 0.030478273885573514, 0.03049363128663242, 0.1592949367197978]",0
"[0.0373377033777922, 0.03733878158906428, 0.037354030318429265, 0.03733770337779221]",0
"[0.9205970986053682, 0.9205971875390512, 0.9205984452940899, 0.9205970986053684]",1
"[0.3060039149914989, 0.306004692288381, 0.3060156853006947, 0.306003914991499]",1
"[0.7069335734681723, 0.7069339017115509, 0.7069385439320262, 0.7069335734681724]",1
"[0.04383212833901509, 0.0053289457999570865, 0.005344701570962097, 0.11729774063965344]",0
"[0.025169836836953115, 0.025170928676608594, 0.034056072325953195, 0.15891156580139404]",0
"[0.9113977966092474, 0.9113978958464305, 0.9113992993199282, 0.9113977966092476]",1
"[0.5210269988489272, 0.5210275353133662, 0.5210351223246092, 0.5210269988489273]",1
"[0.9124085453953729, 0.9124086435004863, 0.9124100309635568, 0.9124085453953731]",1
"[0.1777759430588583, 0.16357791549176787, 0.0661794823876371, 0.18282296679809443]",0
"[0.007344049158520035, 0.007345160963603965, 0.007360884797392866, 0.007344049158520037]",0
"[0.03961136813176439, 0.01954389472095957, 0.019559425324579736, 0.7892415175984214]",0
"[0.09488366228670193, 0.09488467604473659, 0.09489901323663248, 0.19165009819479661]",0
"[0.4789726811419589, 0.4789732647085225, 0.4789815178670858, 0.478972681141959]",1
"[0.4555481740119958, 0.4555487838147252, 0.4555574080213404, 0.45554817401199593]",1
"[0.052657019671920255, 0.05265808072508864, 0.052673086793959864, 0.13840986191286728]",0
"[0.23755540557795085, 0.23755625953926102, 0.2375683367872398, 0.2375554055779509]",1
"[0.740207481109062, 0.7402077720846444, 0.7402118872409411, 0.7402074811090621]",1
"[0.8014881063812697, 0.09680744865179512, 0.09682175538662205, 0.8014626656567181]",0
"[0.10117824155631953, 0.08193280168145402, 0.03209380972068798, 0.13409069890310477]",0
"[0.06013163254889499, 0.0601326852302679, 0.1257460885949406, 0.176202138236897]",0
"[0.4741307832447068, 0.4741313722343444, 0.47413970208936806, 0.4741307832447069]",1
"[0.1057351713376797, 0.1057361729416917, 0.007500246402838561, 0.7978137617359344]",0
"[0.7219556012955248, 0.7219559127137719, 0.7219603169828517, 0.7219556012955249]",1
"[0.7455356328548237, 0.7455359178627128, 0.7455399486202081, 0.7455356328548238]",1
"[0.02248624040812682, 0.02248733525349254, 0.022502819232477555, 0.17049029556361767]",0
"[0.022681125958467295, 0.022682220585555225, 0.02269770147752102, 0.0946383753009286]",0
"[0.03003333534939075, 0.03003442174177886, 0.030049786173536718, 0.8009682515758051]",0
"[0.07368801863477072, 0.03611986823959504, 0.010020595437259437, 0.07365953782363723]",0
"[0.023480348720331553, 0.10483534829512937, 0.10484952786656102, 0.7902820272321358]",0
"[0.3474902165213665, 0.34749094735231956, 0.34750128321478263, 0.3474902165213666]",1
"[0.1480184555656145, 0.11275940509732348, 0.1127734591502494, 0.1479963749367582]",0
"[0.5500252647195392, 0.5500257687050318, 0.5500328963789664, 0.5500252647195393]",1
"[0.017139848142875107, 0.017140948976363996, 0.017156517643083246, 0.7824021228124579]",0
"[0.48031703942928294, 0.48031762149012397, 0.48032585335383066, 0.48031703942928305]",1
"[0.007213165430951474, 0.007214277382629189, 0.039669736995370186, 0.7747071836605909]",0
"[0.2346254021314527, 0.2346262593744565, 0.23463838303417256, 0.23462540213145275]",1
"[0.04076228090976031, 0.04076335528540061, 0.06696045138439995, 0.7825451668863531]",0
"[0.04145078051822916, 0.041451854122728796, 0.0414670377002743, 0.04145078051822917]",0
"[0.008135591701651663, 0.008136702620183688, 0.00815241391580831, 0.164658449472641]",0
"[0.0021424610172897725, 0.002143578648311818, 0.0021593848761137725, 0.0021424610172897725]",0
"[0.592985368223287, 0.5929858240921473, 0.5929922712709651, 0.5929853682232871]",1
"[0.762937088448279, 0.7629373539660046, 0.7629411090815766, 0.7629370884482792]",1
"[0.4696538557418115, 0.46965444974574505, 0.46966285051603796, 0.4696538557418116]",1
"[0.22677397852290831, 0.22677484455974717, 0.22678709258730662, 0.22677397852290837]",1
"[0.05068688356244386, 0.050687946822225056, 0.010949726140845143, 0.18306185360159058]",0
"[0.02524039884655915, 0.025241490607183014, 0.02654782583095357, 0.026531315611868632]",0
"[0.2801918198630297, 0.2801926260702493, 0.280204027950402, 0.2801918198630297]",1
"[0.09120179742719073, 0.09120281530902687, 0.09121721082226868, 0.1628366375874385]",0
"[0.041618945307562355, 0.04162001872371228, 0.04163519963749982, 0.041617505266549996]",0
"[0.0915078861445974, 0.0832321972329163, 0.0832467190022029, 0.7786612162714396]",0
"[0.023350745029218432, 0.02335183890631248, 0.023367309191401883, 0.023350745029218436]",0
"[0.048094169721953677, 0.048095235885653835, 0.048110314230819934, 0.0480941697219537]",0
"[0.45183846835957886, 0.45183908231729225, 0.4518477652862561, 0.45183846835957897]",1
"[0.37525340721703754, 0.3752541069523662, 0.375264003041315, 0.37525340721703765]",1
"[0.8915625117003332, 0.8915626331536431, 0.8915643508213215, 0.8915625117003334]",1
"[0.05380137226308205, 0.05494166320390526, 0.054956633100413314, 0.05494060470842211]",0
"[0.04614099409551184, 0.046142062446828544, 0.046157171730618334, 0.19634415188144563]",0
"[0.0446127905722755, 0.04461386063522698, 0.055037114027553596, 0.18759270264017122]",0
"[0.1995303226235883, 0.19953121917415662, 0.19954389874571354, 0.19953032262358836]",1
"[0.5035705016878881, 0.5035710577041389, 0.5035789212291726, 0.5035705016878882]",1
"[0.5927120804400509, 0.5927125366150019, 0.5927189881227433, 0.592712080440051]",1
"[0.3515453720121949, 0.35154609830124955, 0.3515563699293816, 0.35154537201219493]",1
"[0.28768323321848205, 0.2876840310350891, 0.28769531425002015, 0.2876832332184821]",1
"[0.09485358142999913, 0.09485459522172528, 0.11874088789502855, 0.8093382499533589]",0
"[0.048724907685370876, 0.04872597314262518, 0.07013952800736264, 0.07012375712460292]",0
"[0.0023837478891398827, 0.002384865249913238, 0.0024006676556913935, 0.1942584924818659]",0
"[0.22736087523772675, 0.2273617406172233, 0.22737397934824208, 0.2273608752377268]",1
"[0.02029449798730268, 0.000790901639068845, 0.0008067292935214613, 0.08574292195841739]",0
"[0.9914546366280511, 0.9914546461991202, 0.9914547815590836, 0.9914546366280513]",1
"[0.8161613242745153, 0.8161615301794658, 0.8161644422143743, 0.8161613242745155]",1
"[0.12209579728830677, 0.02376273014829686, 0.023778193924794012, 0.12206827650451488]",0
"[0.2567489122090197, 0.25674974467301426, 0.25676151789268614, 0.25674891220901974]",1
"[0.01999304940204697, 0.019994147039863013, 0.01766004344370047, 0.7845639443811362]",0
"[0.04254537169218579, 0.042546444070709774, 0.0012003338278456968, 0.8051381303339521]",0
"[0.2139396930024567, 0.21394057341408862, 0.21395302473884498, 0.21393969300245674]",1
"[0.02546520524904549, 0.18669038784901154, 0.10667962894932549, 0.795763943357107]",0
"[0.4395597186607874, 0.4395603463710767, 0.4395692238374586, 0.4395597186607875]",1
"[0.7127249384062457, 0.7127252601631182, 0.7127298106474187, 0.7127249384062458]",1
"[0.17064790005219346, 0.1282879899594053, 0.011315490354448883, 0.7806054316426934]",0
"[0.38393461445781973, 0.3839353044699303, 0.3839450630471263, 0.38393461445781984]",1
"[0.06292707216301521, 0.06292812171341008, 0.06294296510295798, 0.12066871664505008]",0
"[0.9714155059136084, 0.9714155379291178, 0.9714159907122131, 0.9714155059136086]",1
"[0.025177197046571884, 0.0340481315568794, 0.10963230296413014, 0.160472570258801]",0
"[0.32999531826666423, 0.3299960686924394, 0.3300066816769729, 0.3299953182666643]",1
"[0.018915898724795682, 0.018916997569053493, 0.018932538102838944, 0.04378444698105003]",0
"[0.0314111345891131, 0.10846440758619157, 0.10847852967266183, 0.10846340903788942]",0
"[0.05416394258908493, 0.05416500195445348, 0.054179984153417446, 0.054163942589084954]",0
"[0.024022124150095792, 0.10695508629116093, 0.14192819501280654, 0.150519326790427]",0
"[0.03827228999481905, 0.03827336715932548, 0.0013209752176345073, 0.038253729466215206]",0
"[0.03377744198154763, 0.03377852418042158, 0.03379382930491359, 0.7793428356839605]",0
"[0.0366768845576722, 0.03667796350908161, 0.03669322270592557, 0.15334340722023765]",0
"[0.856542314325112, 0.8565424750021162, 0.85654474739549, 0.8565423143251122]",1
"[0.036564081345036706, 0.03656516042278917, 0.0697134430988645, 0.09128867990160361]",0
"[0.010622862539125113, 0.010623970671837582, 0.01063964256868239, 0.010622862539125115]",0
"[0.001120991925850048, 0.0011221107009487781, 0.0011379331089894156, 0.08750697219856823]",0
"[0.733271123561599, 0.7332714223061144, 0.7332756473354574, 0.7332711235615991]",1
"[0.7677975468741349, 0.7677978069479982, 0.7678014850731081, 0.7677975468741352]",1
"[0.500811223103634, 0.5008117822103614, 0.5008196894428224, 0.5008112231036341]",1
"[0.023685154553201675, 0.02368624805574681, 0.023701713043734262, 0.023685154553201682]",0
"[0.8628634543511798, 0.8628636079483136, 0.8628657802137881, 0.8628634543511801]",1
"[0.5483092158464673, 0.5483097217539873, 0.5483168766104186, 0.5483092158464674]",1
"[0.9945627251464121, 0.9945627312363268, 0.994562817363656, 0.9945627251464123]",1
